,target,ids,date,flag,user,text,type,traget
139575,0,1880837451,Fri May 22 02:40:56 PDT 2009,NO_QUERY,dannyatticus,@liamyoung I had free rain of the jukebox. So it was awesome. Hahaha. How's life in b town? I've not ben paid. Again. ,train,
195964,0,1970612777,Sat May 30 04:33:50 PDT 2009,NO_QUERY,Erica_Jane,"@karenisnt yeah we are, wish you were here  finally calling it a night, enjoying the Museboard now with some music, it's COLD!",train,
79874,0,1752046289,Sat May 09 20:55:18 PDT 2009,NO_QUERY,DeeRiley,@allison0528 Pic is on the FL site - one of the girls posted it. Go check out the thread and comment ,train,
484773,0,2180900759,Mon Jun 15 11:05:43 PDT 2009,NO_QUERY,JohnWright1,"Hey @shermanhu I watched a previous broadcast &amp; paused it, but it returned to beginning   (ShermanLive live &gt; http://ustre.am/dgY)",train,
713988,0,2258990937,Sat Jun 20 16:50:12 PDT 2009,NO_QUERY,esterisblonde, i miss @pppamp,train,
666385,0,2245263875,Fri Jun 19 15:53:19 PDT 2009,NO_QUERY,gratzer94,"@SaraDeCavit Yeah, that's what Mama Gomer said. But she said that they'll probably take NTB again!?  Not again?! I wish @tenthavenorth!",train,
262305,0,1986154602,Sun May 31 18:24:33 PDT 2009,NO_QUERY,ChuckHayze,Hate This Feelin So Much I Leavin Behind.. ,train,
441918,0,2067138884,Sun Jun 07 11:49:04 PDT 2009,NO_QUERY,animelover666,talking to gf on msn and she misspelled a bunch of stuff and went &quot;whats wrong with me&quot; and i replied &quot;downs syndrome&quot; and now shes mad ,train,
636836,0,2234027851,Thu Jun 18 22:18:09 PDT 2009,NO_QUERY,yesterdaysprize,@aliceinnyc I can't ,train,
772747,0,2302861194,Tue Jun 23 17:23:53 PDT 2009,NO_QUERY,melissapena13,@carlamedina i can't stop to watch &quot;THE NOTEBOOK&quot; i think it is the best movie ever. I always cry when alie goes away from noah ,train,
460335,0,2072420647,Sun Jun 07 20:59:39 PDT 2009,NO_QUERY,mSnAtthollA,Def missed out ,train,
742305,0,2266511375,Sun Jun 21 08:38:03 PDT 2009,NO_QUERY,IrishMelissa,"happy first father's day to my brother, I wish my dad was around ",train,
167589,0,1961767865,Fri May 29 10:00:51 PDT 2009,NO_QUERY,erkagarcia,"@tommcfly I really hope you see my tweets. Sent you so much, I swear. Do a tour in the Philippines, please?  *prays*",train,
304576,0,1999772228,Mon Jun 01 20:47:44 PDT 2009,NO_QUERY,GLOCHY,@LaurenKay1994 it soul out super fast  so i couldnt get it,train,
617750,0,2227210475,Thu Jun 18 12:54:51 PDT 2009,NO_QUERY,Karlaaxoxo,I hate trevorr wiseman! He's so dumb.  He makes fun of me 24/7 ugh!   I hate when people are mean to me.,train,
223484,0,1977215467,Sat May 30 20:24:10 PDT 2009,NO_QUERY,eliburford,@giselejaquenod hah I know! ,train,
177709,0,1965759423,Fri May 29 16:29:34 PDT 2009,NO_QUERY,thepinkc,"@gosner living in harlem, i can say for sure that there is far more pollution here than in other parts of nyc where i've lived. ",train,
458004,0,2071759318,Sun Jun 07 19:53:06 PDT 2009,NO_QUERY,papaya_island,@tobigurl19 pretty sure I feel like shit now  thanks a lot for wrecking whatever sort of dreams I had in mind,train,
74420,0,1694812038,Mon May 04 04:12:59 PDT 2009,NO_QUERY,emalee123,I don't want to go to school! ,train,
618424,0,2227513696,Thu Jun 18 13:17:30 PDT 2009,NO_QUERY,sososophie,@laneville: i went last nite at 10:08 but they closed at 10  i'm goin tonite at 8! Ahh!,train,
692933,0,2252608200,Sat Jun 20 06:37:54 PDT 2009,NO_QUERY,crystaluniverse,I miss @navingr8 ...   cant wait 2 c u back tis wednesday...!!!!!!!!!!!!!~~~~~,train,
167178,0,1961558629,Fri May 29 09:41:20 PDT 2009,NO_QUERY,MJFinkel,@scavengerlor LoL Clever I'm Extremely Jealous Of The Amount Of Followers You Have  I Only Have 24,train,
82001,0,1752914429,Sat May 09 23:25:45 PDT 2009,NO_QUERY,LdyHype_PhxSuns,"@Toolhead_23 I'm sorry, honey.  Just remember that when you're home, you are rewarded for your lousy days. Scarlett's smile, and my..",train,
315473,0,2002199063,Tue Jun 02 03:28:32 PDT 2009,NO_QUERY,mnobleza,@jimhee I know  I invited 130+ &amp; then I realized I don't actually wanna see those ppl haha so I'll make another one &amp; only have you guys!,train,
464663,0,2175174653,Mon Jun 15 00:16:38 PDT 2009,NO_QUERY,arielRIOTT,After reading some of the reaction..i almost feel bad for liking it so much. ,train,
252678,0,1983801414,Sun May 31 13:51:48 PDT 2009,NO_QUERY,Divyak,"Attended kickboxing yesterday...Didnt know, human body has so many muscles, given that each one of them hurts now ",train,
170828,0,1963026542,Fri May 29 12:05:28 PDT 2009,NO_QUERY,QuirkyChic,"@tlockemy I do too, but not heavy rain, which we've had 4 more than a wk. ",train,
60733,0,1686488984,Sun May 03 05:39:01 PDT 2009,NO_QUERY,xrudyx,Is hopeing some of his friends get him cool shirts since he couldnt #bamboozle it like all them  ps fob. Nfg. tc!Tbs. Allong them lines ,train,
603312,0,2221629811,Thu Jun 18 05:44:09 PDT 2009,NO_QUERY,stevek5150,is it just me or is twitter really just for celebrities??????????? or people with friends ,train,
63364,0,1687499621,Sun May 03 08:51:37 PDT 2009,NO_QUERY,psycohatress,I'm up and I feel very bleh right now... ,train,
778982,0,2322818775,Wed Jun 24 23:20:12 PDT 2009,NO_QUERY,celloliz,"Need another pillow here, Mine is so flat I cant move my neck now ",train,
537675,0,2198841465,Tue Jun 16 16:38:54 PDT 2009,NO_QUERY,crickey23,I'm really craving Taco Bell for some reason. Why did they have to discontinue the chicken Crunchwrap? ,train,
388788,0,2054312695,Sat Jun 06 07:04:20 PDT 2009,NO_QUERY,BLEACHEDJEANS,feels really sick ,train,
708733,0,2257395554,Sat Jun 20 14:16:09 PDT 2009,NO_QUERY,glendabby,the weather has been crappy for the past few days - peacelovektu: Where do you live? pennsylvania  youu?... http://tumblr.com/xdx23puqx,train,
775495,0,2321858991,Wed Jun 24 21:40:32 PDT 2009,NO_QUERY,Dr0se,I really wish that I won sox tickets tonight ,train,
239716,0,1980681063,Sun May 31 07:24:00 PDT 2009,NO_QUERY,hyperlauren,im drinking a capri sun lol my teeth r kinda sore  cos of my retainer,train,
684964,0,2250655914,Sat Jun 20 01:06:57 PDT 2009,NO_QUERY,crazyaznboi26,I would cry myself to sleep but I've had so much sleep these few days that I can't sleep ,train,
751403,0,2286055133,Mon Jun 22 15:56:16 PDT 2009,NO_QUERY,staceemcfly,"right, i'm going! dreading tomorrow morning. i proper don't like having tests done  i hate needles haha! night all !  x",train,
5295,0,1469040862,Tue Apr 07 04:57:32 PDT 2009,NO_QUERY,MusicalLoop,is wishing he'd brought some of the chocolaty treats to work. ,train,
579791,0,2213607853,Wed Jun 17 15:36:09 PDT 2009,NO_QUERY,sesh,@Extremo you really need to buy Etihad Stafium tickets a month out if you want good seats. ,train,
571656,0,2208920928,Wed Jun 17 09:47:35 PDT 2009,NO_QUERY,MercedesSinead,Work Soon   Need To Get Ready Now! Cant Wait To See Timothy Tomoro  xx,train,
460890,0,2169470487,Sun Jun 14 14:33:25 PDT 2009,NO_QUERY,hadanokun227,sadd that my  weekend fun wid my poopie hadd 2 end ,train,
586138,0,2215866273,Wed Jun 17 18:43:13 PDT 2009,NO_QUERY,CynthiaHousel,Stuck in some traffic   I shouldn't twitter while driving! lol,train,
777390,0,2322408949,Wed Jun 24 22:33:57 PDT 2009,NO_QUERY,elCorsaiR,i am working hard ,train,
262909,0,1986355066,Sun May 31 18:43:12 PDT 2009,NO_QUERY,JennysMyName,@ErinLeeDuhh awhh  But I get hailed on too.,train,
134095,0,1836164727,Mon May 18 07:29:49 PDT 2009,NO_QUERY,MonkeysLoveMe,I have to buy a new AC unit for my house.  Yay.... ,train,
253098,0,1983907073,Sun May 31 14:04:02 PDT 2009,NO_QUERY,SeanNoonan,@essell2 Girl pants - I've got that ahead of me with the final seasons of Lost ,train,
285765,0,1993703189,Mon Jun 01 10:47:58 PDT 2009,NO_QUERY,mrpointyhead,Sorry about the Xbox.com probs - sadly @SuperKaylo and I have nowt to do with it. ,train,
165858,0,1961072701,Fri May 29 08:56:40 PDT 2009,NO_QUERY,LMarle,"@anomalei Well, I'm glad I'm not the only one! Mine's so bad I'm having to resort to pulling out the old hairband disguises... ",train,
538746,0,2199200533,Tue Jun 16 17:09:41 PDT 2009,NO_QUERY,SunKissd,@imcudi I ordered a pizza &amp; asked for triple extra cheese and now I'm in the same predicament ,train,
76926,0,1695918019,Mon May 04 07:13:53 PDT 2009,NO_QUERY,Fletcher_Ox,"@tommcfly http://twitpic.com/3ttav do you remember from blackpool? hope you saw it, but you didnt read it out!  boohoo. lots of love!! xxx",train,
411119,0,2060032236,Sat Jun 06 18:07:32 PDT 2009,NO_QUERY,LoveTwilight_JB,@greggarbo the picture doesnt work ,train,
421730,0,2062482688,Sat Jun 06 23:21:41 PDT 2009,NO_QUERY,liisachang,Totally just got kicked off the computer by my brother  which harry potter book should i start for fun tonight?,train,
63880,0,1687821402,Sun May 03 09:40:20 PDT 2009,NO_QUERY,davidhund,Kids seem to have the flu  (not *the* flu I pray) and I am not feeling too good myself. A week of nights-of-little-sleep sux! Off to bed!,train,
566959,0,2207021718,Wed Jun 17 07:22:43 PDT 2009,NO_QUERY,eehjeen,"@BoyceAvenue really? that's so cool. I'll go buy one immediately, hope you guys come back here.missed it the last time and regretted it. ",train,
187571,0,1968677415,Fri May 29 21:57:46 PDT 2009,NO_QUERY,d0ll3,My Angels lost!  3 games of losng means we better beat them tomorrow.,train,
32807,0,1564345525,Mon Apr 20 03:02:02 PDT 2009,NO_QUERY,tweetpet,@Mzcertified   hungry. Type 'feed' to feed me...,train,
549560,0,2202676688,Tue Jun 16 22:12:49 PDT 2009,NO_QUERY,surfingtheworld,@HawaiianKiko hi there!  Love your posts.  Sorry I can't sponsor ,train,
694153,0,2252916847,Sat Jun 20 07:14:36 PDT 2009,NO_QUERY,samanthablews,also i am tweeting from BEYOND THE GRAVE! @minorityx told me to die ,train,
342897,0,2015352109,Wed Jun 03 04:25:59 PDT 2009,NO_QUERY,danludlow,@franklang Wish I were in Switzerland.... The blues are playing like amateurs ,train,
273290,0,1990366888,Mon Jun 01 04:40:25 PDT 2009,NO_QUERY,gabysslave,@BostinBloke sorry it's @will_fallon ,train,
564910,0,2206347298,Wed Jun 17 06:24:08 PDT 2009,NO_QUERY,Janeyy,"Just finished my physics exam! Going home! No more physics, awwww ",train,
484449,0,2180791175,Mon Jun 15 10:57:03 PDT 2009,NO_QUERY,andrewpycroft,@youngmasterpete Sky sucks in storms ,train,
535431,0,2197988657,Tue Jun 16 15:27:46 PDT 2009,NO_QUERY,yazziness,work was longgg. looking forward to tomorrows activities. not looking forward to thursdays exam and work again ,train,
163663,0,1958097596,Fri May 29 02:39:10 PDT 2009,NO_QUERY,tahirakram,Thinking about someone. Now a days I think more and code less  What is it...?,train,
749641,0,2285175801,Mon Jun 22 14:48:08 PDT 2009,NO_QUERY,chelseasms,@alysssaaisgreat i should just go and have fun! i gotta go to bed anyway ,train,
194919,0,1970393630,Sat May 30 03:41:19 PDT 2009,NO_QUERY,mazjaws,ny hair  wtf,train,
792082,0,2326168841,Thu Jun 25 06:39:14 PDT 2009,NO_QUERY,ohbettinadear,"@maibey omg, that sounds SO fun, but my thesis is due that same week.  but, wow, what an idea!",train,
383600,0,2053232237,Sat Jun 06 03:47:40 PDT 2009,NO_QUERY,planethitsradio,"And man, did I ever want to buy that leather jacket yesterday ",train,
479780,0,2179022269,Mon Jun 15 08:32:07 PDT 2009,NO_QUERY,n_giannini,At work and missing someone very special ,train,
778681,0,2322745231,Wed Jun 24 23:11:16 PDT 2009,NO_QUERY,Grinstead,To all those on their way to @media2009 have a great 2 days. Wish i hadn't had to give my seat up ,train,
647582,0,2236799970,Fri Jun 19 04:33:48 PDT 2009,NO_QUERY,megimooo,"i went ot buy a bottle opener.  i broke it while im  opening the bottle. basicaly,im stuck ",train,
24273,0,1557953166,Sun Apr 19 06:42:36 PDT 2009,NO_QUERY,06bashamk,is stuck and dont no what to do about it i need help  helppppp,train,
47654,0,1677684174,Sat May 02 03:25:18 PDT 2009,NO_QUERY,georgiibeatle,@snkysndsystm Gahhh! While you guys are like 2km away from me I am at home sitting at the computer. Psssshhh bloodt 18+ shows ,train,
767221,0,2300388337,Tue Jun 23 14:05:06 PDT 2009,NO_QUERY,misslarajones,@HasaniH No one  So I probably won't go.,train,
674336,0,2247756998,Fri Jun 19 19:34:41 PDT 2009,NO_QUERY,umbrellatrees,lol i am being so legit on neopets rn. i'm trading and everything. SOMEONE PLAY WITH ME ,train,
627946,0,2231096056,Thu Jun 18 18:02:21 PDT 2009,NO_QUERY,sdweathers,@AgingBackwards Ha ha MJ! Glad u like it. But sad news here. I'm agingforwards. TV station said they liked me as host b/c I'm middle-aged ,train,
636185,0,2233843901,Thu Jun 18 21:59:44 PDT 2009,NO_QUERY,kbfonseca,about to go to bedd.... but i feel so sick and im so conjested ,train,
244808,0,1981858160,Sun May 31 10:02:07 PDT 2009,NO_QUERY,AirplaneSarah,"Curled under a big blanket, trying to study for chemistry while enduring the worst cramps I've ever had... ",train,
350959,0,2018143888,Wed Jun 03 09:30:22 PDT 2009,NO_QUERY,crayolarainbows,"@raisingurl Maybe, but I'm totally supposed to be at this prom  All my little high school friends! At prom! So cute and lame. I miss them.",train,
621661,0,2228900343,Thu Jun 18 15:01:43 PDT 2009,NO_QUERY,iammic,Off to refresh myself!! It's still F-ing hot even with the A/C on ,train,
566757,0,2206950972,Wed Jun 17 07:16:50 PDT 2009,NO_QUERY,katiecantdance,@elasticsnaps ahh! i think that was me listening! i didn't know those settings existed - i guess i clicked around too much - sorry  ,train,
662521,0,2243640374,Fri Jun 19 13:42:32 PDT 2009,NO_QUERY,ktintin,@laniberms I can't  I have to go to my uncle's viewing tonight in West Covina. Tell him Happy Bday for me!,train,
358896,0,2045490387,Fri Jun 05 10:48:11 PDT 2009,NO_QUERY,melanie_1973,@ktsummer  pix don't work for me either,train,
380217,0,2052515307,Sat Jun 06 01:00:02 PDT 2009,NO_QUERY,webwoke,F**K! drop by 2  96. zimbio.com,train,
143140,0,1881652087,Fri May 22 05:13:42 PDT 2009,NO_QUERY,lcilmi,I walked out of #dunkindonuts with my coffee but got to work and realized I left my Boston Kreme on the counter  FAIL,train,
517872,0,2191400334,Tue Jun 16 05:11:43 PDT 2009,NO_QUERY,sarzburg,@lxwoudtoo no idea. at all. hahaha ill just see it on friday. oh my to see people in the outside world again. im aching for company ,train,
589438,0,2216985844,Wed Jun 17 20:14:08 PDT 2009,NO_QUERY,FramerBill,@MarthaSugalski what poor puppy ,train,
569174,0,2207859986,Wed Jun 17 08:28:33 PDT 2009,NO_QUERY,ChairMissing,I wish we had a toaster oven in the office.  Pizza from a microwave is disgusting ,train,
272699,0,1990260756,Mon Jun 01 04:21:59 PDT 2009,NO_QUERY,marabosanac,my mood- grrrr ,train,
187505,0,1968663754,Fri May 29 21:55:49 PDT 2009,NO_QUERY,themorningdylan,@CashDolla why are you not at my house right now?.. ,train,
738695,0,2265542000,Sun Jun 21 06:48:34 PDT 2009,NO_QUERY,AnaisLestrange,wants school to end - monday tomorrow ,train,
253744,0,1984063623,Sun May 31 14:22:14 PDT 2009,NO_QUERY,jenncecelia,@greeencrayons hahaaa i know rite? Me toooo ,train,
311178,0,2001246192,Tue Jun 02 00:16:30 PDT 2009,NO_QUERY,xhotandfatx,i guess im going to sleep now. its been a long boring night. gonan listen to Moving Mountains. hope i sleep well. wish i was going to MD. ,train,
215610,0,1975518744,Sat May 30 15:19:46 PDT 2009,NO_QUERY,igorcesarin,hey man...my Fender(guitar) it is scratched ,train,
326723,0,2008576187,Tue Jun 02 14:20:15 PDT 2009,NO_QUERY,Gabrielles,@geekgrrl Why is it leaving stores   Dave was loving it!!!,train,
693860,0,2252843006,Sat Jun 20 07:06:11 PDT 2009,NO_QUERY,georginaisback,"@KaiBass With great style, I'm sure. ;) Bummer! ",train,
257599,0,1985001090,Sun May 31 16:13:48 PDT 2009,NO_QUERY,followthreaper,"Not to mention that's my ex's ringtone, the songs about cheating. Everything about that song i hate, all but the drums.  save me",train,
262282,0,1986149764,Sun May 31 18:24:07 PDT 2009,NO_QUERY,mkinyon,"@peprally Sorry, man. ",train,
532648,0,2196842016,Tue Jun 16 13:00:13 PDT 2009,NO_QUERY,shadymint,"@jodiekearns oh dear , who's upset you? ",train,
423522,0,2062891424,Sun Jun 07 00:38:53 PDT 2009,NO_QUERY,xsandhearts,I'm sore.  damn 90 pound cement bags,train,
272287,0,1990183301,Mon Jun 01 04:08:06 PDT 2009,NO_QUERY,KerriSylvian,Stilllookingfor that money tree or job opening to get rid of all this stress and debt !!!! ,train,
552231,0,2203350325,Tue Jun 16 23:32:47 PDT 2009,NO_QUERY,JaNd3r,"Yesterdays dentist visit was okay, but unfortunately our car broke down. Looks like an engine crash. ",train,
796270,0,2327691000,Thu Jun 25 08:39:59 PDT 2009,NO_QUERY,KimiBananas,@tequilasam i wanna tour too..but it's impossible for me ,train,
5011,0,1468966175,Tue Apr 07 04:37:34 PDT 2009,NO_QUERY,AngelicaV1,I don't know what to do...  I have to find someone to play with me.... Anyone playing violin? Mozart Sonate? any of them .. lol,train,
86160,0,1754035810,Sun May 10 04:40:56 PDT 2009,NO_QUERY,yazmac11,MUST  revise today ,train,
345500,0,2015927696,Wed Jun 03 05:49:23 PDT 2009,NO_QUERY,armindefiesta,@kimberlybrooke Oh no! I hope you get everything fixed soon ,train,
614262,0,2225802422,Thu Jun 18 11:09:57 PDT 2009,NO_QUERY,Ta7eya,Packing my bags... ,train,
98166,0,1793214056,Thu May 14 01:49:08 PDT 2009,NO_QUERY,NMS_ZA,@SimonBotes Let me check with the technical guys and get back to you  Will advise ASAP,train,
550385,0,2202895551,Tue Jun 16 22:37:09 PDT 2009,NO_QUERY,tstoryThaGreat,"Ok now I'm awake &amp; bored, wit no one 2 talk too ",train,
398706,0,2056961804,Sat Jun 06 12:06:56 PDT 2009,NO_QUERY,meganjonasx,@IAMtheCOMMODORE im from michigan and i want to go sooooo bad!!!!! But..... My parents wont let me. ,train,
550029,0,2202806488,Tue Jun 16 22:27:06 PDT 2009,NO_QUERY,Brettkloesel,http://twitpic.com/7lozx - EVEN THOUGH I ALREADY HAVE 3.0 !!! JAILBREAK!!! ,train,
587730,0,2216418487,Wed Jun 17 19:27:28 PDT 2009,NO_QUERY,michellyy,"@karleigh umm mitchel musso, david henry, cody linley, i dunno ",train,
278622,0,1991576300,Mon Jun 01 07:17:22 PDT 2009,NO_QUERY,AdrienneNycole,@IAmTHAboss I...dont..get it ,train,
536214,0,2198318316,Tue Jun 16 15:54:41 PDT 2009,NO_QUERY,JonathanGhattas,@Twilighter169 what's that mean? Lol did you miss me? Lowkey I did ,train,
201391,0,1971884218,Sat May 30 08:06:17 PDT 2009,NO_QUERY,LOLitsAJ,Just watched Pay It Forward. That movie is so sad.   ,train,
477973,0,2178387641,Mon Jun 15 07:37:39 PDT 2009,NO_QUERY,DistrictOfAris,No #iglfa2009 for me today   Hoping to play both morning and afternoon games tomorrow.,train,
540741,0,2199850037,Tue Jun 16 18:05:25 PDT 2009,NO_QUERY,Jeremy_LaMont,I have a plush Noki and Pianta from Super Mario Sunshine. The other pair is naught to be found. They'll be lonely forever. ,train,
252554,0,1983769205,Sun May 31 13:48:01 PDT 2009,NO_QUERY,hayli_isabella,im gonna go for a bath. i bet my sunburn is gonna sting like a bitch ,train,
