target,ids,user,text,text_cleaned
0,1690831768,xtimelessx,we won't find out if CHUCK will be renewed till next week or the one after that ,wont find chuck renew till next week one
0,1825757552,mayhue27,I didn't sleep worth a crap! ,didnt sleep worth crap
0,2257325821,cooljazzi1994,Working on geometry... Why did I choose to take this over the summer again?? ,work geometri choos take summer
0,1998889127,__janeyy,Hey guys. How are you? I feel so sick right nw. LOL ,hey guy feel sick right nw lol
0,1833625102,Ammirelle,@scooterwastaken @alyssasaiddance aww us and maysea need a reunion night ,aww u maysea need reunion night
0,2297560556,TashaWhitton,just finished technology presentation to the summer institute of Southeastern Louisiana Writing Project. Blackboard went down ,finish technolog present summer institut southeastern louisiana write project blackboard went
0,2199901193,GayleSkidmore,love my new bike!  but miss my cat  dang coyotes.  i will run them down on my new bike. poor little Rocco!,love new bike miss cat dang coyot run new bike poor littl rocco
0,2059240119,Cherry386,had a good day at work for once...except for the creepy old man ... ,good day work onceexcept creepi old man
0,2251369411,raquelramosx,not hot anymore ,hot anymor
0,2232969863,loverocka,@jp_babii tick tock tick tock I'm still waiting for u to resend lmao!!! I'm dying to blaze ,tick tock tick tock im still wait u resend lmao im die blaze
0,2001429577,AffiliateStuff,I hope everyone enjoys the A4U Awards this evening - really sad not to be there ,hope everyon enjoy au award even realli sad
0,1978416456,jazzijoyce,"@KeniaC BOOOO, i JUST got your twit.    why am i so slowwww.  wanna go to jersey next week to party with jc?",boooo got twit slowwww wan na go jersey next week parti jc
0,2225970175,flying_monkees,Afternoon everyone! Can I please have the 55 degree days instead of 80+high humidity? I feel like I'm melting. ,afternoon everyon plea degre day instead high humid feel like im melt
0,2252033891,aidangutman,is waiting for her party guests to arrive... then Wonderland! Crap weather unfortunately ,wait parti guest arriv wonderland crap weather unfortun
0,2199571730,zaftigvegan,"@sarrabee that sounds really yummy.  sorry you're still not well, though.  ",sound realli yummi sorri your still well though
0,1983959991,whoajinheezy,No way @fluxthings! Harry Potter 3 was such a disappointment ,way harri potter disappoint
0,1988717103,LarryJr725,Well its late guess i go to sleep ,well late guess go sleep
0,2176424757,whitneysari,I have to leave for work in one hour and I've been up all night. Crying. ,leav work one hour ive night cri
0,2267092920,jbjess,My lip soooo hurts after busting it yesterday ,lip soooo hurt bust yesterday
0,2000700739,theesalina,ahhh last minute hw!  efff my lifeee,ahhh last minut hw efff lifee
0,2240629657,markng,"watching video http://vimeo.com/4717981 of @foe talking about @primesky (which I helped build), and wondering when it will be alive again ",watch video talk help build wonder aliv
0,2209937187,daany,@Jonasbrothers Wish I could go   I'm brazilian...,wish could go im brazilian
0,2175533485,shadyasays,"III-A. Had a good first day of school, but still not used to seeing different faces. I MISS II-A! ",iiia good first day school still use see differ face miss iia
0,2249296695,mytruemelody,  ;-) :-p =-O :-* &gt;:o 8-) :-$ :-! :-[ O :-\ :'( :-X :-D       don't play with my emotions. haha. yeah I'm that bored.,p gto x dont play emot haha yeah im bore
0,2264526974,camyor,Ate Lani's reaction to my pic: &quot;Anak ng Tinapa!&quot; LOL. I wanna go to Las Vegas to see her show. ,ate lani reaction pic quotanak ng tinapaquot lol wan na go la vega see show
0,2261774035,ellaborate,@ashley_sunshine yeah if i wasn't a typical college student and poor i totally would  miss you too!,yeah wasnt typic colleg student poor total would miss
0,1691980873,KoalaKate,My finger is pulsating! Ow   ...Ouch chawlie Hahaha,finger pulsat ow ouch chawli hahaha
0,2200000004,kylefille,I want to get my nails done.... the polish is chipping. Yucky. ,want get nail done polish chip yucki
0,2062773687,buenabuena,@AndyNOTLP is totally making my night with the camping/photo updates. Too bad it is WAY too hot to camp in Texas right now. ,total make night campingphoto updat bad way hot camp texa right
0,2325035509,I_shout,it just began to rain... the 2 days summer is over ,began rain day summer
0,1833749136,SarahMorrison,I wish their was a parental control that let you only look at positive/nice things about you on the internetz ,wish parent control let look positivenic thing internetz
0,2297173181,Tiggertailz,Why won't the porn people stop following me? ,wont porn peopl stop follow
0,2223081294,YoDiddy,RAIN RAIN RAIN  I need more followers to make me feel better. This weather is so depressing... www.talkofdc.com,rain rain rain need follow make feel better weather depress wwwtalkofdccom
0,2017714719,Alex2zl,i really really want a kindle ,realli realli want kindl
0,1680741132,KatieCollinge,"has cleaned the car so it sparkled, just for her brother to mess it up ",clean car sparkl brother mess
0,2001585393,robin_reala,No (or minimal) caffeine in June. Headache already ,minim caffein june headach alreadi
0,2069409108,julialealv,My headphones broke ,headphon broke
0,2233642875,254mochacharlie,Hubby just came up with the sickest tattoo idea-for himself  but yeah! We're going to put deposit on time slot tomorrow!!!!,hubbi came sickest tattoo ideafor yeah go put deposit time slot tomorrow
0,2180725002,annajaneb,@anniemou yay! you're on twitter! have fun in vegas! im gonna miss you ,yay your twitter fun vega im gon na miss
0,2051396755,chelsteezy,Cant find mah black shirt ,cant find mah black shirt
0,1983707066,SophieTighe,tidying up the best apartment in DC in preparation for moving out ,tidi best apart dc prepar move
0,2059125384,grlinthmoon,Cemetery movie cancelled 2nite. I'm sad ,cemeteri movi cancel nite im sad
0,1957543295,xerulean,"Just finished The Village. So in love,could watch it over and over! Wonder why I can't get to sleep tonight ",finish villag lovecould watch wonder cant get sleep tonight
0,2049007115,Wordee,"@LordLike What Happened To Your Comp. AND Where Is My Program or Website That You Were Supposed To Give Me, SMH U Keep Forgetting ",happen comp program websit suppos give smh u keep forget
0,1685826523,bmn,@ozdj well it doesn't have a RWC and isn't rego'd. Getting it done on Tues (mon is a holiday in qld). So.... no driving this wknd ,well doesnt rwc isnt regod get done tue mon holiday qld drive wknd
0,2001733855,lucyyvan,I wanna go home ,wan na go home
0,2221207633,banoBaa,Another boring day at summer camp.! ,anoth bore day summer camp
0,2187370232,ardentphoto,@jesseBergthold esession sun night and umpteen million hours of editing  Sorry chica!,es sun night umpteen million hour edit sorri chica
0,2298313387,Melissaaaa93,@xCloex argh chloe what are we going to do. ,argh chloe go
0,2264091721,Zaraist,@madmlb they're monitoring membership so i'd have to have it for a while &amp; actually use it before there was any chance of being accepted ,theyr monitor membership id amp actual use chanc accept
0,2201157286,shaaqT,@prithvi I m waiting  I have been lazy in the gym!,wait lazi gym
0,2199649078,RonisWeigh,The little guy got sick tonight... I hate the feeling of helplessness when your child is sick. ,littl guy got sick tonight hate feel helpless child sick
0,2251245450,_Bootsie_,"@NicholleMonique last week they said i'd have it bk, now they're sayin this week and sayin how it's blackberry takin long ",last week said id bk theyr sayin week sayin blackberri takin long
0,2256458807,Kaoru27Umi,I think my day is FML worthy today ,think day fml worthi today
0,2301884395,kimbigevil,"So bored @ work, no one good is working  snoozefest 2009",bore work one good work snoozefest
0,1980553266,BurntCaramel,iz packing the last things. Carpets and such.. For fuck sake! I never thought I had sooo manyyyy things! ,iz pack last thing carpet fuck sake never thought sooo manyyyy thing
0,1970059658,kezp75,"@LeahJKelly Aww no babe, so sorry! ",aww babe sorri
0,2014158064,bexiclepop,@MegsEggs i wish jasper would  eat her ,wish jasper would eat
0,2014103676,holyschmoke,#rugby #leinster Rocky's up &amp; left &amp; isn't coming back  he's signed a 2yr deal with Brumbies. Ta for a great season..,rugbi leinster rocki amp left amp isnt come back he sign yr deal brumbi ta great season
0,2193615774,IanRobinson,@Johnoo Ah. Thanks. Still need to include non Spotify links in #sotd posts then ,ah thank still need includ non spotifi link sotd post
0,1880162292,Jigga3,SAD that Smallville is over..  And MIND-BLOWN over the fact that Jimmy WASN'T in fact Jimmy!!,sad smallvil mindblown fact jimmi wasnt fact jimmi
0,1973809849,jeffnewsom,@angelicaglass ,
0,2006525520,ChasityBitches,Im at the office right now and I just dont feel like working  need to vacate..NY??? what u think?,im offic right dont feel like work need vacateni u think
0,1573889428,fzelders,@resourcerer ,
0,2251976479,hiromatter,Photo: MAKE MY DAY (OUTTAKE  ) on Flickr - Photo Sharing! http://tumblr.com/xpi23lmep,photo make day outtak flickr photo share
0,2254302506,ragedied,No labor yet  I think both Heather and I feel it's really close though.,labor yet think heather feel realli close though
0,1824651449,RachelC29,Homework  lol,homework lol
0,1675749192,iCodyOnline,@jaystewart o_O how could you do that? I feel sick too. Some undiserving person got an apple product. ,oo could feel sick undiserv person got appl product
0,2327128171,estrella_gl,"#threadless I'd love to be wearing &quot;Cookie Loves Milk&quot;!... sold out for my size, though ",threadless id love wear quotcooki love milkquot sold size though
0,1976912837,adamcgreenfield,My @papajohns order is wrong again  Sent in their on-line feedback form / hopefully it does not fall on deaf ears.,order wrong sent onlin feedback form hope fall deaf ear
0,2015171854,Jazzy_G,@djeglin I need more spymasters   Know anyone who can add me?,need spymast know anyon add
0,1771076797,salmonpuff,i have the worst sore throat EVER! ,worst sore throat ever
0,2297150504,Mizzkittie,why does it ALWAYS take so long for someone in my doctors office to call me back ,alway take long someon doctor offic call back
0,1881715030,ricoqx,@slackmistress I'm sad about not scared of clowns: as a child i had imaginary clown friends but they refused to perform for me  ... #fb,im sad scare clown child imaginari clown friend refus perform fb
0,1993039820,ericaeeks,Reading HBP on the lanai.. that dream is still bothering me! ,read hbp lanai dream still bother
0,2197230964,jamiejamison,@HelloImJustin yeah! I paid $50 for that game and I want to play it ,yeah paid game want play
0,2015535362,TUID,The news of Outpost Gallifrey Doctor Who forum closing has made me sad   Where will I be able to squee &amp; expess my nerdy Whovian joy now?,news outpost gallifrey doctor forum close made sad abl squee amp expess nerdi whovian joy
0,1573886628,welfrey,Having trouble sleeping at the new pad... ,troubl sleep new pad
0,1564262344,TastyKeish,@BlacKnightBK i never got a reminder for that BCR anniversary ,never got remind bcr anniversari
0,2008680197,LaurieleeWaul,everybody's getting there hurr did i want to! ,everybodi get hurr want
0,2179048490,1LKO,"Still on the big quest trying to locate my bag  bringgg back o bringg back, bring back my baggie to meeeee (8)",still big quest tri locat bag bringgg back bringg back bring back baggi meeeee
0,1754056029,aoskey,Overslept. Sorry  no alarm. No waking up.,overslept sorri alarm wake
0,1695215991,candiesandmusic,it reminds me of Joe. ,remind joe
0,2012806600,dennisdaito,"i'm like a zombie now, 3 straight weeks of early-morning shifts, grrr one more day  (can't sleep early at night)",im like zombi straight week earlymorn shift grrr one day cant sleep earli night
0,1564562743,jostarlight,Trouble staying awake xx trouble with going to bed late  hope don't end up asleep on keyboard!! i think work colleagues may notice!,troubl stay awak xx troubl go bed late hope dont end asleep keyboard think work colleagu may notic
0,2302642122,Suzykwe,"@lwmedium Let me know if you ever come close again, you were in Iowa and  was to late ",let know ever come close iowa late
0,1981517477,Mirasmits, I didn't get picked for any show!!! Boehoe!,didnt get pick show boeho
